,customer_name,gender,age,city,state,order_id,order_date,delivery_date,product_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,stock,delivary_duration
1560,Binnie Gonzales,Polygender,32,Aidenton,Northern Territory,138,2021-02-05,2021-02-10,2,96,2,192,Shirt,Oxford Cloth,M,red,54,5
1561,Binnie Gonzales,Polygender,32,Aidenton,Northern Territory,138,2021-02-05,2021-02-10,1065,93,1,93,Trousers,Joggers,XS,green,77,5
1562,Binnie Gonzales,Polygender,32,Aidenton,Northern Territory,138,2021-02-05,2021-02-10,383,94,2,188,Shirt,Henley,L,violet,51,5
1563,Binnie Gonzales,Polygender,32,Aidenton,Northern Territory,399,2021-10-21,2021-10-30,305,105,3,315,Shirt,Cuban Collar,XS,indigo,50,9
1564,Binnie Gonzales,Polygender,32,Aidenton,Northern Territory,399,2021-10-21,2021-10-30,593,100,1,100,Jacket,Bomber,L,violet,68,9
1565,Binnie Gonzales,Polygender,32,Aidenton,Northern Territory,399,2021-10-21,2021-10-30,865,113,2,226,Trousers,Chinos,XS,indigo,61,9
1566,Binnie Gonzales,Polygender,32,Aidenton,Northern Territory,399,2021-10-21,2021-10-30,965,97,1,97,Trousers,Slim-Fit,XS,blue,55,9
1567,Binnie Gonzales,Polygender,32,Aidenton,Northern Territory,399,2021-10-21,2021-10-30,1239,112,3,336,Trousers,Tracksuit Bottoms,XL,yellow,59,9
1568,Carla Walework,Male,75,East George,Northern Territory,58,2021-02-02,2021-02-10,1073,93,3,279,Trousers,Joggers,L,blue,75,8
1569,Carla Walework,Male,75,East George,Northern Territory,58,2021-02-02,2021-02-10,883,94,2,188,Trousers,Cords,L,orange,74,8
1570,Carla Walework,Male,75,East George,Northern Territory,889,2021-07-31,2021-08-11,577,100,2,200,Jacket,Bomber,M,green,61,1
1571,Con Pressdee,Non-binary,57,West Marcus,South Australia,655,2021-05-25,2021-06-06,766,109,2,218,Jacket,Peacoat,S,violet,73,1
1572,Con Pressdee,Non-binary,57,West Marcus,South Australia,655,2021-05-25,2021-06-06,73,118,3,354,Shirt,Flannel,L,red,77,1
1573,Con Pressdee,Non-binary,57,West Marcus,South Australia,655,2021-05-25,2021-06-06,371,94,1,94,Shirt,Henley,S,blue,75,1
1574,Con Pressdee,Non-binary,57,West Marcus,South Australia,655,2021-05-25,2021-06-06,175,98,3,294,Shirt,Camp Collared,XS,red,77,1
1575,Udale Ripping,Agender,68,New Alyssa,Queensland,366,2021-07-15,2021-07-30,793,91,1,91,Jacket,Pullover,L,blue,66,1
1576,Udale Ripping,Agender,68,New Alyssa,Queensland,366,2021-07-15,2021-07-30,350,94,3,282,Shirt,Henley,XS,red,62,1
1577,Udale Ripping,Agender,68,New Alyssa,Queensland,366,2021-07-15,2021-07-30,171,91,3,273,Shirt,Linen,S,violet,44,1
1578,Udale Ripping,Agender,68,New Alyssa,Queensland,366,2021-07-15,2021-07-30,1223,105,2,210,Trousers,Pleated,L,violet,48,1
1579,Udale Ripping,Agender,68,New Alyssa,Queensland,366,2021-07-15,2021-07-30,1155,99,2,198,Trousers,High-Waisted,XS,red,74,1
1580,Julian Sponer,Male,35,Port Madison,Australian Capital Territory,49,2021-01-22,2021-02-13,40,104,3,312,Shirt,Dress,XS,orange,58,2
1581,Julian Sponer,Male,35,Port Madison,Australian Capital Territory,49,2021-01-22,2021-02-13,1044,90,2,180,Trousers,Relaxed Leg,XL,indigo,58,2
1582,Julian Sponer,Male,35,Port Madison,Australian Capital Territory,49,2021-01-22,2021-02-13,773,91,1,91,Jacket,Pullover,L,red,69,2
1583,Milton Otson,Non-binary,78,Cooperbury,Western Australia,292,2021-03-26,2021-04-04,946,97,3,291,Trousers,Slim-Fit,S,red,71,9
1584,Milton Otson,Non-binary,78,Cooperbury,Western Australia,292,2021-03-26,2021-04-04,692,113,3,339,Jacket,Parka,M,indigo,66,9
1585,Milton Otson,Non-binary,78,Cooperbury,Western Australia,292,2021-03-26,2021-04-04,1246,112,1,112,Trousers,Tracksuit Bottoms,S,blue,48,9
1586,Milton Otson,Non-binary,78,Cooperbury,Western Australia,292,2021-03-26,2021-04-04,925,96,2,192,Trousers,Drawstring,XS,green,57,9
1587,Milton Otson,Non-binary,78,Cooperbury,Western Australia,292,2021-03-26,2021-04-04,189,98,3,294,Shirt,Camp Collared,XL,yellow,44,9
1588,Milton Otson,Non-binary,78,Cooperbury,Western Australia,292,2021-03-26,2021-04-04,1250,112,2,224,Trousers,Tracksuit Bottoms,XS,indigo,63,9
1589,Eve Stutard,Female,75,Monahanberg,New South Wales,831,2021-08-04,2021-08-20,533,98,1,98,Jacket,Leather,L,orange,78,1
1590,Eve Stutard,Female,75,Monahanberg,New South Wales,831,2021-08-04,2021-08-20,653,93,2,186,Jacket,Coach,L,blue,80,1
1591,Eve Stutard,Female,75,Monahanberg,New South Wales,831,2021-08-04,2021-08-20,574,100,3,300,Jacket,Bomber,XL,yellow,50,1
1592,Eve Stutard,Female,75,Monahanberg,New South Wales,831,2021-08-04,2021-08-20,351,94,2,188,Shirt,Henley,S,red,60,1
1593,Eve Stutard,Female,75,Monahanberg,New South Wales,831,2021-08-04,2021-08-20,40,104,2,208,Shirt,Dress,XS,orange,58,1
1594,Cherlyn Asmus,Female,34,Jasmineville,Victoria,337,2021-08-02,2021-08-04,922,96,2,192,Trousers,Drawstring,M,yellow,55,2
1595,Cherlyn Asmus,Female,34,Jasmineville,Victoria,337,2021-08-02,2021-08-04,264,95,2,190,Shirt,Polo,XL,green,61,2
1596,Cherlyn Asmus,Female,34,Jasmineville,Victoria,337,2021-08-02,2021-08-04,161,91,1,91,Shirt,Linen,S,blue,77,2
1597,Cherlyn Asmus,Female,34,Jasmineville,Victoria,337,2021-08-02,2021-08-04,460,118,2,236,Jacket,Puffer,XS,orange,47,2
1598,Cherlyn Asmus,Female,34,Jasmineville,Victoria,337,2021-08-02,2021-08-04,389,119,1,119,Shirt,Casual Slim Fit,XL,red,47,2
1599,Cherlyn Asmus,Female,34,Jasmineville,Victoria,337,2021-08-02,2021-08-04,662,93,2,186,Jacket,Coach,M,violet,74,2
1600,Cherlyn Asmus,Female,34,Jasmineville,Victoria,387,2021-06-11,2021-06-14,376,94,3,282,Shirt,Henley,S,indigo,45,3
1601,Cherlyn Asmus,Female,34,Jasmineville,Victoria,387,2021-06-11,2021-06-14,969,97,3,291,Trousers,Slim-Fit,XL,blue,47,3
1602,Cherlyn Asmus,Female,34,Jasmineville,Victoria,387,2021-06-11,2021-06-14,415,119,1,119,Shirt,Casual Slim Fit,XS,violet,55,3
1603,Cherlyn Asmus,Female,34,Jasmineville,Victoria,387,2021-06-11,2021-06-14,256,95,1,95,Shirt,Polo,S,yellow,77,3
1604,Cherlyn Asmus,Female,34,Jasmineville,Victoria,387,2021-06-11,2021-06-14,82,118,1,118,Shirt,Flannel,M,yellow,59,3
1605,Cherlyn Asmus,Female,34,Jasmineville,Victoria,387,2021-06-11,2021-06-14,283,105,2,210,Shirt,Cuban Collar,L,red,45,3
1606,Cherlyn Asmus,Female,34,Jasmineville,Victoria,687,2021-03-30,2021-04-12,1086,115,3,345,Trousers,Cropped,S,red,47,1
1607,Cherlyn Asmus,Female,34,Jasmineville,Victoria,687,2021-03-30,2021-04-12,564,100,1,100,Jacket,Bomber,XL,red,62,1
1608,Cherlyn Asmus,Female,34,Jasmineville,Victoria,687,2021-03-30,2021-04-12,154,91,2,182,Shirt,Linen,XL,yellow,54,1
1609,Cherlyn Asmus,Female,34,Jasmineville,Victoria,687,2021-03-30,2021-04-12,799,91,1,91,Jacket,Pullover,XL,indigo,43,1
1610,Cherlyn Asmus,Female,34,Jasmineville,Victoria,687,2021-03-30,2021-04-12,768,109,2,218,Jacket,Peacoat,L,violet,65,1
1611,Cherlyn Asmus,Female,34,Jasmineville,Victoria,687,2021-03-30,2021-04-12,864,113,2,226,Trousers,Chinos,XL,blue,48,1
1612,Tymothy Linsay,Genderqueer,45,Barrowschester,Victoria,867,2021-03-23,2021-04-07,930,96,1,96,Trousers,Drawstring,XS,blue,45,1
1613,Tymothy Linsay,Genderqueer,45,Barrowschester,Victoria,867,2021-03-23,2021-04-07,129,92,1,92,Shirt,Denim,XL,blue,73,1
1614,Tymothy Linsay,Genderqueer,45,Barrowschester,Victoria,867,2021-03-23,2021-04-07,430,107,2,214,Jacket,Denim,XS,yellow,52,1
1615,Tymothy Linsay,Genderqueer,45,Barrowschester,Victoria,867,2021-03-23,2021-04-07,545,98,1,98,Jacket,Leather,XS,blue,77,1
1616,Tymothy Linsay,Genderqueer,45,Barrowschester,Victoria,867,2021-03-23,2021-04-07,723,119,1,119,Jacket,Trench Coat,L,blue,50,1
1617,Tymothy Linsay,Genderqueer,45,Barrowschester,Victoria,867,2021-03-23,2021-04-07,19,96,1,96,Shirt,Oxford Cloth,XL,green,42,1
1618,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,528,2021-09-16,2021-10-07,297,105,2,210,Shirt,Cuban Collar,M,green,45,2
1619,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,528,2021-09-16,2021-10-07,366,94,2,188,Shirt,Henley,S,green,68,2
1620,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,528,2021-09-16,2021-10-07,895,94,1,94,Trousers,Cords,XS,blue,60,2
1621,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,528,2021-09-16,2021-10-07,472,118,3,354,Jacket,Puffer,M,green,72,2
1622,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,528,2021-09-16,2021-10-07,1089,115,1,115,Trousers,Cropped,XL,red,78,2
1623,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,528,2021-09-16,2021-10-07,1168,99,2,198,Trousers,High-Waisted,L,yellow,77,2
1624,Merrielle Piken,Genderqueer,62,Audreyfurt,Victoria,996,2021-01-13,2021-02-02,379,94,3,282,Shirt,Henley,XL,indigo,52,2
1625,Merrielle Piken,Genderqueer,62,Audreyfurt,Victoria,996,2021-01-13,2021-02-02,794,91,2,182,Jacket,Pullover,XL,blue,74,2
1626,Merrielle Piken,Genderqueer,62,Audreyfurt,Victoria,996,2021-01-13,2021-02-02,1034,90,2,180,Trousers,Relaxed Leg,XL,green,64,2
1627,Merrielle Piken,Genderqueer,62,Audreyfurt,Victoria,996,2021-01-13,2021-02-02,1144,102,1,102,Trousers,Cargo Pants,XL,blue,57,2
1628,Merrielle Piken,Genderqueer,62,Audreyfurt,Victoria,996,2021-01-13,2021-02-02,1011,106,3,318,Trousers,Wool,S,violet,59,2
1629,Merrielle Piken,Genderqueer,62,Audreyfurt,Victoria,996,2021-01-13,2021-02-02,1053,93,1,93,Trousers,Joggers,L,red,63,2
1630,Merrielle Piken,Genderqueer,62,Audreyfurt,Victoria,996,2021-01-13,2021-02-02,381,94,1,94,Shirt,Henley,S,violet,43,2
1631,Merrielle Piken,Genderqueer,62,Audreyfurt,Victoria,996,2021-01-13,2021-02-02,53,104,2,208,Shirt,Dress,L,green,52,2
1632,Kerianne Parris,Genderqueer,40,Olsonbury,Northern Territory,997,2021-01-18,2021-01-31,509,102,1,102,Jacket,Windbreaker,XL,green,71,1
1633,Kerianne Parris,Genderqueer,40,Olsonbury,Northern Territory,997,2021-01-18,2021-01-31,514,102,1,102,Jacket,Windbreaker,XL,blue,59,1
1634,Lyn Bouts,Female,20,Levihaven,Victoria,544,2021-03-05,2021-03-14,337,109,1,109,Shirt,Mandarin Collar,M,blue,76,9
1635,Lyn Bouts,Female,20,Levihaven,Victoria,544,2021-03-05,2021-03-14,580,100,1,100,Jacket,Bomber,XS,blue,44,9
1636,Lyn Bouts,Female,20,Levihaven,Victoria,544,2021-03-05,2021-03-14,616,112,3,336,Jacket,Cardigan,S,blue,53,9
1637,Lyn Bouts,Female,20,Levihaven,Victoria,544,2021-03-05,2021-03-14,1080,93,3,279,Trousers,Joggers,XS,violet,50,9
1638,Lyn Bouts,Female,20,Levihaven,Victoria,544,2021-03-05,2021-03-14,75,118,2,236,Shirt,Flannel,XS,orange,42,9
1639,Lyn Bouts,Female,20,Levihaven,Victoria,544,2021-03-05,2021-03-14,631,93,3,279,Jacket,Coach,S,red,76,9
1640,Lyn Bouts,Female,20,Levihaven,Victoria,544,2021-03-05,2021-03-14,350,94,2,188,Shirt,Henley,XS,red,62,9
1641,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,310,2021-04-25,2021-05-15,640,93,2,186,Jacket,Coach,XS,yellow,52,2
1642,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,310,2021-04-25,2021-05-15,1036,90,2,180,Trousers,Relaxed Leg,S,blue,57,2
1643,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,310,2021-04-25,2021-05-15,78,118,1,118,Shirt,Flannel,L,orange,59,2
1644,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,310,2021-04-25,2021-05-15,1105,115,3,345,Trousers,Cropped,XS,blue,47,2
1645,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,310,2021-04-25,2021-05-15,870,113,2,226,Trousers,Chinos,XS,violet,72,2
1646,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,342,2021-08-24,2021-09-08,919,96,3,288,Trousers,Drawstring,XL,orange,68,1
1647,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,342,2021-08-24,2021-09-08,1066,93,1,93,Trousers,Joggers,S,green,76,1
1648,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,342,2021-08-24,2021-09-08,1149,102,2,204,Trousers,Cargo Pants,XL,indigo,64,1
1649,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,342,2021-08-24,2021-09-08,1016,90,3,270,Trousers,Relaxed Leg,S,red,70,1
1650,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,342,2021-08-24,2021-09-08,596,112,1,112,Jacket,Cardigan,S,red,47,1
1651,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,342,2021-08-24,2021-09-08,490,102,2,204,Jacket,Windbreaker,XS,red,79,1
1652,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,626,2021-09-30,2021-10-17,493,102,3,306,Jacket,Windbreaker,L,red,40,1
1653,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,626,2021-09-30,2021-10-17,934,96,3,288,Trousers,Drawstring,XL,blue,60,1
1654,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,626,2021-09-30,2021-10-17,1040,90,1,90,Trousers,Relaxed Leg,XS,indigo,60,1
1655,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,775,2021-06-11,2021-07-05,1214,105,2,210,Trousers,Pleated,XL,blue,55,2
1656,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,775,2021-06-11,2021-07-05,619,112,3,336,Jacket,Cardigan,XL,blue,57,2
1657,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,775,2021-06-11,2021-07-05,1039,90,1,90,Trousers,Relaxed Leg,XL,blue,40,2
1658,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,775,2021-06-11,2021-07-05,697,113,1,113,Jacket,Parka,M,violet,75,2
1659,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,775,2021-06-11,2021-07-05,1139,102,3,306,Trousers,Cargo Pants,XL,green,65,2
1660,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,841,2021-06-29,2021-07-12,866,113,1,113,Trousers,Chinos,S,indigo,67,1
1661,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,841,2021-06-29,2021-07-12,203,98,1,98,Shirt,Camp Collared,L,indigo,72,1
1662,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,841,2021-06-29,2021-07-12,473,118,1,118,Jacket,Puffer,L,green,43,1
1663,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,841,2021-06-29,2021-07-12,162,91,2,182,Shirt,Linen,M,blue,58,1
1664,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,841,2021-06-29,2021-07-12,1175,99,1,99,Trousers,High-Waisted,XS,blue,51,1
1665,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,841,2021-06-29,2021-07-12,501,102,3,306,Jacket,Windbreaker,S,yellow,66,1
1666,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,841,2021-06-29,2021-07-12,409,119,2,238,Shirt,Casual Slim Fit,XL,blue,68,1
1667,Dani Hawtin,Bigender,23,North Alex,Victoria,891,2021-08-12,2021-08-14,442,107,3,321,Jacket,Denim,M,blue,61,2
1668,Dani Hawtin,Bigender,23,North Alex,Victoria,891,2021-08-12,2021-08-14,676,113,1,113,Jacket,Parka,S,yellow,80,2
1669,Dani Hawtin,Bigender,23,North Alex,Victoria,891,2021-08-12,2021-08-14,514,102,2,204,Jacket,Windbreaker,XL,blue,59,2
1670,Dani Hawtin,Bigender,23,North Alex,Victoria,891,2021-08-12,2021-08-14,71,118,3,354,Shirt,Flannel,S,red,59,2
1671,Dani Hawtin,Bigender,23,North Alex,Victoria,891,2021-08-12,2021-08-14,193,98,3,294,Shirt,Camp Collared,L,green,80,2
1672,Justin Marden,Bigender,31,Port Ashtonhaven,Queensland,495,2021-08-10,2021-08-19,779,91,3,273,Jacket,Pullover,XL,orange,69,9
1673,Justin Marden,Bigender,31,Port Ashtonhaven,Queensland,495,2021-08-10,2021-08-19,363,94,2,188,Shirt,Henley,L,yellow,62,9
1674,Justin Marden,Bigender,31,Port Ashtonhaven,Queensland,495,2021-08-10,2021-08-19,819,117,1,117,Jacket,Shearling,XL,yellow,63,9
1675,Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,151,2021-08-08,2021-09-01,772,91,1,91,Jacket,Pullover,M,red,55,2
1676,Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,151,2021-08-08,2021-09-01,842,113,2,226,Trousers,Chinos,M,red,54,2
1677,Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,151,2021-08-08,2021-09-01,287,105,3,315,Shirt,Cuban Collar,M,orange,49,2
1678,Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,151,2021-08-08,2021-09-01,992,106,1,106,Trousers,Wool,M,yellow,43,2
1679,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,991,106,2,212,Trousers,Wool,S,yellow,69,7
1680,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,527,98,1,98,Jacket,Leather,M,red,54,7
1681,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,1257,112,2,224,Trousers,Tracksuit Bottoms,M,violet,73,7
1682,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,1043,90,1,90,Trousers,Relaxed Leg,L,indigo,48,7
1683,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,549,98,1,98,Jacket,Leather,XL,blue,67,7
1684,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,302,105,1,105,Shirt,Cuban Collar,M,blue,55,7
1685,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,671,113,3,339,Jacket,Parka,S,orange,72,7
1686,Augustin Brandenberg,Genderfluid,28,East Lauren,Victoria,984,2021-09-23,2021-09-30,1221,105,3,315,Trousers,Pleated,S,violet,50,7
1687,Augustin Brandenberg,Genderfluid,28,East Lauren,Victoria,984,2021-09-23,2021-09-30,1229,112,3,336,Trousers,Tracksuit Bottoms,XL,red,45,7
1688,Augustin Brandenberg,Genderfluid,28,East Lauren,Victoria,984,2021-09-23,2021-09-30,369,94,3,282,Shirt,Henley,XL,green,64,7
1689,Augustin Brandenberg,Genderfluid,28,East Lauren,Victoria,984,2021-09-23,2021-09-30,62,104,2,208,Shirt,Dress,M,indigo,51,7
1690,Augustin Brandenberg,Genderfluid,28,East Lauren,Victoria,984,2021-09-23,2021-09-30,230,106,3,318,Shirt,Chambray,XS,blue,76,7
1691,Augustin Brandenberg,Genderfluid,28,East Lauren,Victoria,984,2021-09-23,2021-09-30,302,105,3,315,Shirt,Cuban Collar,M,blue,55,7
1692,Augustin Brandenberg,Genderfluid,28,East Lauren,Victoria,984,2021-09-23,2021-09-30,585,100,3,300,Jacket,Bomber,XS,indigo,59,7
1693,Iain Fellnee,Male,68,Kingmouth,Northern Territory,883,2021-02-27,2021-03-05,1057,93,1,93,Trousers,Joggers,M,orange,52,6
1694,Iain Fellnee,Male,68,Kingmouth,Northern Territory,883,2021-02-27,2021-03-05,120,92,2,184,Shirt,Denim,XS,green,66,6
1695,Iain Fellnee,Male,68,Kingmouth,Northern Territory,883,2021-02-27,2021-03-05,155,91,2,182,Shirt,Linen,XS,green,49,6
1696,Iain Fellnee,Male,68,Kingmouth,Northern Territory,883,2021-02-27,2021-03-05,950,97,3,291,Trousers,Slim-Fit,XS,orange,69,6
1697,Iain Fellnee,Male,68,Kingmouth,Northern Territory,883,2021-02-27,2021-03-05,361,94,1,94,Shirt,Henley,S,yellow,70,6
1698,Iain Fellnee,Male,68,Kingmouth,Northern Territory,883,2021-02-27,2021-03-05,511,102,3,306,Jacket,Windbreaker,S,blue,41,6
1699,Iain Fellnee,Male,68,Kingmouth,Northern Territory,883,2021-02-27,2021-03-05,883,94,3,282,Trousers,Cords,L,orange,74,6
1700,Persis Linch,Genderqueer,39,West Zoeberg,Queensland,960,2021-09-19,2021-10-07,313,105,3,315,Shirt,Cuban Collar,L,violet,78,1
1701,Persis Linch,Genderqueer,39,West Zoeberg,Queensland,960,2021-09-19,2021-10-07,535,98,3,294,Jacket,Leather,XS,yellow,73,1
1702,Persis Linch,Genderqueer,39,West Zoeberg,Queensland,960,2021-09-19,2021-10-07,1012,106,3,318,Trousers,Wool,M,violet,51,1
1703,Persis Linch,Genderqueer,39,West Zoeberg,Queensland,960,2021-09-19,2021-10-07,147,91,1,91,Shirt,Linen,M,orange,42,1
1704,Persis Linch,Genderqueer,39,West Zoeberg,Queensland,960,2021-09-19,2021-10-07,45,104,2,208,Shirt,Dress,XS,yellow,69,1
1705,Persis Linch,Genderqueer,39,West Zoeberg,Queensland,960,2021-09-19,2021-10-07,606,112,1,112,Jacket,Cardigan,S,yellow,79,1
1706,Konstantin Kuhlmey,Polygender,28,Swiftfort,New South Wales,290,2021-08-01,2021-08-16,780,91,1,91,Jacket,Pullover,XS,yellow,65,1
1707,Konstantin Kuhlmey,Polygender,28,Swiftfort,New South Wales,290,2021-08-01,2021-08-16,770,91,3,273,Jacket,Pullover,XS,red,54,1
1708,Konstantin Kuhlmey,Polygender,28,Swiftfort,New South Wales,290,2021-08-01,2021-08-16,916,96,2,192,Trousers,Drawstring,S,orange,58,1
1709,Konstantin Kuhlmey,Polygender,28,Swiftfort,New South Wales,290,2021-08-01,2021-08-16,843,113,3,339,Trousers,Chinos,L,red,44,1
1710,Konstantin Kuhlmey,Polygender,28,Swiftfort,New South Wales,290,2021-08-01,2021-08-16,143,91,1,91,Shirt,Linen,L,red,80,1
1711,Tammie Gavrielli,Genderqueer,25,Jacobsshire,Tasmania,851,2021-04-23,2021-05-02,1031,90,3,270,Trousers,Relaxed Leg,S,green,51,9
1712,Tammie Gavrielli,Genderqueer,25,Jacobsshire,Tasmania,851,2021-04-23,2021-05-02,1074,93,3,279,Trousers,Joggers,XL,blue,52,9
1713,Tammie Gavrielli,Genderqueer,25,Jacobsshire,Tasmania,851,2021-04-23,2021-05-02,437,107,1,107,Jacket,Denim,M,green,79,9
1714,Tammie Gavrielli,Genderqueer,25,Jacobsshire,Tasmania,851,2021-04-23,2021-05-02,1173,99,1,99,Trousers,High-Waisted,L,green,75,9
1715,Geraldine Naulty,Agender,64,Youngview,Victoria,104,2021-06-05,2021-06-23,1182,99,1,99,Trousers,High-Waisted,M,indigo,61,1
1716,Geraldine Naulty,Agender,64,Youngview,Victoria,104,2021-06-05,2021-06-23,67,104,3,312,Shirt,Dress,M,violet,41,1
1717,Geraldine Naulty,Agender,64,Youngview,Victoria,104,2021-06-05,2021-06-23,1066,93,1,93,Trousers,Joggers,S,green,76,1
1718,Geraldine Naulty,Agender,64,Youngview,Victoria,104,2021-06-05,2021-06-23,927,96,3,288,Trousers,Drawstring,M,green,52,1
1719,Geraldine Naulty,Agender,64,Youngview,Victoria,104,2021-06-05,2021-06-23,385,119,1,119,Shirt,Casual Slim Fit,XS,red,49,1
1720,Geraldine Naulty,Agender,64,Youngview,Victoria,104,2021-06-05,2021-06-23,1098,115,2,230,Trousers,Cropped,L,yellow,60,1
1721,Hildagarde Dell 'Orto,Bigender,51,Jasperside,South Australia,333,2021-10-18,2021-11-09,196,98,1,98,Shirt,Camp Collared,S,blue,75,2
1722,Hildagarde Dell 'Orto,Bigender,51,Jasperside,South Australia,333,2021-10-18,2021-11-09,1092,115,3,345,Trousers,Cropped,M,orange,56,2
